"CRASH_CRN","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY","HOUR_OF_DAY","ILLUMINATION","WEATHER","ROAD_CONDITION","MAX_SEVERITY_LEVEL","FATAL_COUNT","MAJOR_INJURY","UNB_DEATH_COUNT","BELTED_DEATH_COUNT","DEC_LAT","DEC_LONG","HVY_TRUCK_RELATED","DRINKING_DRIVER","SPEEDING","MUNICIPALITY","AUTOMOBILE_COUNT","MOTORCYCLE_COUNT","BUS_COUNT","SMALL_TRUCK_COUNT","HEAVY_TRUCK_COUNT","SUV_COUNT","VAN_COUNT","BICYCLE_COUNT"
2020058609,2020,"07",7,"2344","23",3,3,1,0,0,0,0,0,40.4905,-79.869,0,1,0,"02112",1,0,0,0,0,0,0,0
2020058633,2020,"07",7,"0030","00",2,3,1,0,0,0,0,0,40.4815,-79.8772,0,1,0,"02113",2,0,0,0,0,0,0,0
2020058634,2020,"07",2,"1700","17",1,99,1,0,0,0,0,0,40.4339,-79.7547,0,0,0,"02446",0,0,0,1,0,1,0,0
2020058636,2020,"07",6,"2305","23",3,3,1,3,0,0,0,0,40.4801,-79.9786,0,1,0,"02445",2,0,0,0,0,0,0,0
2020058664,2020,"07",4,"0700","07",1,4,1,0,0,0,0,0,40.3154,-79.831,0,0,0,"02469",2,0,0,0,0,0,0,0
2020058669,2020,"07",6,"2103","21",3,3,1,9,0,0,0,0,40.4219,-79.8866,0,0,0,"02463",0,0,0,0,0,0,0,0
2020058685,2020,"07",6,"1100","11",1,3,1,0,0,0,0,0,40.3204,-79.8373,1,0,0,"02415",0,0,0,1,1,0,0,0
2020058689,2020,"07",6,"1325","13",1,3,1,9,0,0,0,0,40.4917,-79.7851,0,0,0,"02466",0,0,0,0,0,0,0,0
2020058698,2020,"07",7,"1015","10",1,3,1,0,0,0,0,0,40.4851,-79.9464,0,0,0,"02301",2,0,0,0,0,0,0,0
2020058704,2020,"07",7,"1050","10",1,3,1,9,0,0,0,0,40.4298,-79.9235,0,0,0,"02301",0,0,0,0,0,0,0,0
2020058710,2020,"07",7,"1130","11",1,3,1,0,0,0,0,0,40.6028,-80.0498,0,0,0,"02108",1,0,0,0,0,1,0,0
2020058724,2020,"07",5,"1957","19",1,7,9,0,0,0,0,0,40.5685,-80.0902,0,0,0,"02481",1,0,0,0,0,0,0,0
2020058738,2020,"07",7,"1238","12",1,3,1,4,0,0,0,0,40.5387,-79.84,0,0,0,"02208",1,0,0,0,0,1,0,0
2020058740,2020,"07",7,"1328","13",1,3,1,9,0,0,0,0,40.4642,-79.9256,0,0,0,"02301",0,0,0,0,0,0,0,0
2020058747,2020,"07",3,"1700","17",1,3,1,4,0,0,0,0,40.4169,-80.0144,0,0,0,"02301",2,0,0,1,0,0,0,0
2020058748,2020,"07",6,"1955","19",1,3,1,0,0,0,0,0,40.4238,-80.2388,0,0,0,"02214",2,0,0,0,0,0,0,0
2020058754,2020,"07",6,"1946","19",1,3,1,9,0,0,0,0,40.4916,-80.0612,0,0,0,"02404",0,0,0,0,0,0,0,0
2020058763,2020,"07",7,"1549","15",1,3,1,4,0,0,0,0,40.6614,-80.0051,0,0,0,"02216",0,0,0,0,0,1,0,0
2020058774,2020,"07",5,"1451","14",1,3,1,0,0,0,0,0,40.6393,-80.0645,0,0,0,"02216",1,0,0,0,0,1,0,0
2020058829,2020,"07",7,"1913","19",1,3,1,9,0,0,0,0,40.4777,-79.7855,0,0,0,"02113",0,0,0,0,0,0,0,0
2020058855,2020,"07",7,"2330","23",3,3,1,3,0,0,0,0,40.4606,-80.0071,0,0,0,"02301",1,0,0,0,0,0,0,0
2020058858,2020,"07",1,"0006","00",3,3,1,9,0,0,0,0,40.467,-79.8723,0,0,0,"02113",2,0,0,0,0,1,0,0
2020058863,2020,"07",1,"0140","01",3,3,1,9,0,0,0,0,40.4569,-79.9988,0,0,0,"02301",0,0,0,0,0,0,0,0
2020058865,2020,"07",7,"2310","23",3,3,1,3,0,0,0,0,40.561,-80.0394,0,1,0,"02108",0,0,0,1,0,1,0,0
2020058868,2020,"07",5,"2158","21",2,3,1,0,0,0,0,0,40.4268,-80.2947,0,0,0,"02214",0,0,0,1,0,0,0,0
2020058882,2020,"07",7,"1327","13",1,3,1,3,0,0,0,0,40.5297,-79.7892,0,0,0,"02466",0,0,0,0,0,2,0,0
2020058885,2020,"07",7,"1335","13",1,3,1,9,0,0,0,0,40.4519,-79.952,0,0,0,"02301",0,0,0,0,0,0,0,0
2020058887,2020,"07",6,"1053","10",1,3,1,3,0,0,0,0,40.3484,-79.9457,1,0,0,"02473",0,0,0,0,1,3,0,0
2020058890,2020,"07",7,"1422","14",1,3,1,0,0,0,0,0,40.438,-80.0044,0,0,0,"02301",2,0,0,0,0,0,0,0
2020058894,2020,"07",1,"0735","07",1,3,1,9,0,0,0,0,40.4543,-79.867,0,0,0,"02301",0,0,0,0,0,0,0,0
2020058900,2020,"07",1,"0545","05",3,99,1,9,0,0,0,0,40.4623,-80.0186,0,0,0,"02301",0,0,0,0,0,0,0,0
2020058927,2020,"07",1,"1109","11",1,3,1,9,0,0,0,0,40.3677,-80.1043,0,0,0,"02102",0,0,0,0,0,0,0,0
2020058999,2020,"07",7,"1931","19",1,3,1,3,0,0,0,0,40.4304,-79.7128,0,0,0,"02446",0,1,0,0,0,0,0,0
2020059009,2020,"07",1,"1515","15",1,3,1,9,0,0,0,0,40.4119,-80.0025,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059028,2020,"07",1,"1640","16",1,3,1,0,0,0,0,0,40.3416,-79.9657,0,0,0,"02454",2,0,0,0,0,0,0,0
2020059044,2020,"07",1,"1439","14",1,3,1,3,0,0,0,0,40.3482,-79.9467,0,0,0,"02473",0,0,0,0,0,1,0,0
2020059048,2020,"07",1,"1830","18",1,3,1,3,0,0,0,0,40.4674,-79.8346,0,0,0,"02113",1,0,0,0,0,1,0,0
2020059063,2020,"07",5,"0545","05",5,7,9,0,0,0,0,0,40.51,-79.79,0,0,0,"02466",1,0,0,0,0,0,0,0
2020059073,2020,"07",6,"1515","15",1,3,1,0,0,0,0,0,40.5085,-80.2806,0,1,0,"02203",1,0,0,0,0,1,0,0
2020059083,2020,"06",6,"1545","15",1,3,1,0,0,0,0,0,40.4957,-79.9108,0,0,0,"02112",0,0,0,1,0,1,0,0
2020059098,2020,"07",5,"1934","19",1,3,1,0,0,0,0,0,40.4293,-79.9418,0,0,0,"02301",0,0,0,1,0,0,0,0
2020059106,2020,"07",1,"1940","19",1,3,1,9,0,0,0,0,40.4306,-80.062,0,0,0,"02421",0,0,0,0,0,0,0,0
2020059116,2020,"07",5,"1851","18",4,7,9,0,0,0,0,0,40.3445,-80.1537,0,0,0,"02119",1,0,0,0,0,1,0,0
2020059130,2020,"07",6,"0749","07",1,3,1,9,0,0,0,0,40.3437,-79.8844,0,0,0,"02433",0,0,0,0,0,0,0,0
2020059133,2020,"07",7,"1356","13",1,3,1,8,0,0,0,0,40.2885,-79.8462,0,0,0,"02443",0,0,0,0,0,1,0,0
2020059136,2020,"07",2,"1935","19",1,3,1,3,0,0,0,0,40.2757,-79.8925,0,0,0,"02440",0,0,0,0,0,2,0,0
2020059141,2020,"07",1,"0310","03",3,3,1,0,0,0,0,0,40.4248,-79.9653,0,0,0,"02301",2,0,0,1,0,0,0,0
2020059166,2020,"07",7,"1644","16",1,3,1,9,0,0,0,0,40.5381,-79.8333,0,0,0,"02208",0,0,0,0,0,0,0,0
2020059169,2020,"07",5,"1554","15",1,7,9,2,0,1,0,0,40.4491,-79.9854,0,0,0,"02301",1,0,0,0,0,0,0,0
2020059201,2020,"07",2,"0837","08",1,3,1,9,0,0,0,0,40.6051,-80.0059,0,0,0,"02108",0,0,0,0,0,0,0,0
2020059204,2020,"07",2,"0958","09",1,3,1,0,0,0,0,0,40.385,-79.9949,0,0,0,"02301",1,0,0,0,0,1,1,0
2020059216,2020,"07",7,"1015","10",1,3,1,9,0,0,0,0,40.3032,-80.0706,0,0,0,"02407",0,0,0,0,0,0,0,0
2020059221,2020,"07",2,"1146","11",1,3,1,9,0,0,0,0,40.3399,-79.8112,0,0,0,"02477",0,0,0,0,0,0,0,0
2020059222,2020,"07",7,"2211","22",3,3,1,3,0,0,0,0,40.4944,-79.929,0,0,0,"02461",2,0,0,0,0,0,0,0
2020059228,2020,"07",5,"0548","05",3,7,9,0,0,0,0,0,40.5861,-79.7784,0,0,0,"02104",0,0,0,1,0,0,0,0
2020059267,2020,"07",1,"1432","14",1,3,1,0,0,0,0,0,40.3343,-80.0514,0,0,0,"02407",1,0,0,0,0,0,0,0
2020059272,2020,"07",2,"1148","11",1,3,1,3,0,0,0,0,40.4486,-79.8476,0,0,0,"02419",1,0,0,0,0,0,0,0
2020059274,2020,"07",4,"1158","11",1,3,1,0,0,0,0,0,40.4803,-79.7639,0,0,0,"02466",2,0,0,0,0,0,0,0
2020059277,2020,"07",2,"1530","15",1,3,1,4,0,0,0,0,40.4408,-79.974,0,0,0,"02301",1,0,0,0,0,1,0,0
2020059284,2020,"07",2,"1545","15",1,3,1,9,0,0,0,0,40.4602,-79.9839,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059301,2020,"07",2,"1612","16",1,3,1,9,0,0,0,0,40.4416,-79.9569,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059302,2020,"07",1,"1344","13",1,3,1,9,0,0,0,0,40.359,-80.06,0,0,0,"02109",0,0,0,0,0,0,0,0
2020059303,2020,"07",4,"1856","18",1,3,1,3,0,0,0,0,40.5113,-80.2138,0,0,0,"02213",1,0,0,0,0,0,0,0
2020059349,2020,"07",1,"0350","03",3,3,1,0,0,0,0,0,40.4114,-79.8766,0,1,0,"02456",0,0,0,0,0,1,0,0
2020059373,2020,"07",6,"1658","16",1,3,1,9,0,0,0,0,40.4084,-79.9083,0,0,0,"02438",0,0,0,0,0,0,0,0
2020059378,2020,"07",5,"0438","04",3,7,9,0,0,0,0,0,40.4314,-80.0256,0,0,0,"02301",1,0,0,0,0,0,0,0
2020059399,2020,"07",6,"1721","17",1,3,1,0,0,0,0,0,40.4243,-80.112,0,0,0,"02115",2,0,0,0,0,1,0,0
2020059472,2020,"07",3,"0640","06",1,3,1,0,0,0,0,0,40.4947,-79.906,0,0,0,"02401",0,0,0,1,0,0,0,0
2020059496,2020,"07",7,"2118","21",3,3,1,0,0,0,0,0,40.5122,-80.1039,0,0,0,"02429",2,0,0,0,0,0,0,0
2020059497,2020,"07",2,"1735","17",1,3,1,9,0,0,0,0,40.4509,-79.9357,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059500,2020,"07",5,"0946","09",1,3,1,4,0,0,0,0,40.5076,-80.0813,0,0,0,"02405",1,0,0,0,0,1,0,0
2020059521,2020,"07",2,"2250","22",3,7,9,9,0,0,0,0,40.4842,-79.8193,0,0,0,"02113",0,0,0,0,0,0,0,0
2020059535,2020,"07",7,"2309","23",3,3,1,9,0,0,0,0,40.4379,-79.7398,0,0,0,"02446",0,0,0,0,0,0,0,0
2020059539,2020,"07",2,"2300","23",3,3,1,9,0,0,0,0,40.3402,-79.8386,0,0,0,"02304",1,0,0,0,0,0,0,0
2020059544,2020,"07",2,"0543","05",5,3,1,9,0,0,0,0,40.3948,-79.8949,0,0,0,"02448",0,0,0,0,0,0,0,0
2020059596,2020,"07",2,"1240","12",1,3,1,9,0,0,0,0,40.3669,-80.1055,0,0,0,"02102",0,0,0,0,0,0,0,0
2020059601,2020,"07",3,"1328","13",1,3,1,0,0,0,0,0,40.3399,-79.8881,0,0,0,"02433",2,0,0,0,0,0,0,0
2020059617,2020,"07",2,"1400","14",1,3,1,0,0,0,0,0,40.5129,-79.8526,0,0,0,"02112",1,0,0,1,0,0,0,0
2020059623,2020,"06",4,"0816","08",1,3,1,0,0,0,0,0,40.4379,-79.7398,0,0,0,"02446",2,0,0,0,0,0,0,0
2020059652,2020,"07",6,"1601","16",1,3,1,3,0,0,0,0,40.4122,-80.0778,0,0,0,"02117",0,0,0,4,0,1,0,0
2020059680,2020,"07",6,"1237","12",1,3,1,0,0,0,0,0,40.4287,-79.9386,0,0,0,"02301",1,0,0,1,0,0,0,0
2020059685,2020,"07",3,"1255","12",1,3,1,4,0,0,0,0,40.4254,-79.9645,0,0,0,"02301",0,0,0,2,0,0,0,0
2020059690,2020,"07",2,"1824","18",4,7,9,9,0,0,0,0,40.4491,-79.8829,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059707,2020,"07",3,"1525","15",1,3,1,9,0,0,0,0,40.4099,-80.0317,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059713,2020,"07",3,"1640","16",1,3,1,9,0,0,0,0,40.3388,-79.9627,0,0,0,"02454",0,0,0,0,0,0,0,0
2020059718,2020,"07",2,"1201","12",1,3,1,3,0,0,0,0,40.3834,-80.0214,0,0,0,"02109",1,0,0,0,0,1,0,0
2020059766,2020,"07",3,"1642","16",1,3,1,4,0,0,0,0,40.5272,-79.8164,0,0,0,"02466",2,0,0,0,0,0,0,0
2020059775,2020,"07",3,"1924","19",1,3,1,8,0,0,0,0,40.3972,-79.8892,0,0,1,"02475",1,1,0,0,0,0,0,0
2020059783,2020,"07",3,"1713","17",1,3,1,9,0,0,0,0,40.4363,-79.9769,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059786,2020,"07",3,"1607","16",1,3,1,8,0,0,0,0,40.4188,-80.2017,1,0,0,"02214",0,0,0,0,1,0,0,0
2020059787,2020,"07",3,"1821","18",1,3,1,9,0,0,0,0,40.4447,-80.1496,0,0,0,"02115",0,0,0,0,0,0,0,0
2020059790,2020,"07",3,"1734","17",1,3,1,9,0,0,0,0,40.3177,-80.0012,0,0,0,"02219",0,0,0,0,0,0,0,0
2020059791,2020,"07",3,"1900","19",1,3,1,9,0,0,0,0,40.4541,-79.9968,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059899,2020,"07",7,"2201","22",3,3,1,2,0,1,0,0,40.4156,-80.0111,0,1,1,"02301",1,0,0,0,0,0,0,0
2020059900,2020,"07",3,"1851","18",1,3,1,0,0,0,0,0,40.5198,-79.8092,0,0,0,"02466",1,0,0,0,0,0,0,0
2020059906,2020,"07",3,"2055","20",3,3,1,9,0,0,0,0,40.4928,-80.0218,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059912,2020,"07",3,"2031","20",1,3,1,8,0,0,0,0,40.441,-80.0634,0,0,0,"02421",1,0,0,0,0,0,0,0
2020059913,2020,"07",3,"2034","20",1,3,1,9,0,0,0,0,40.4431,-79.9789,0,0,0,"02301",2,0,0,0,0,0,0,0
2020059914,2020,"07",3,"2151","21",3,3,1,2,0,1,0,0,40.4432,-79.9762,0,0,1,"02301",1,1,0,0,0,0,0,0
2020059916,2020,"07",3,"2205","22",3,3,1,9,0,0,0,0,40.4719,-79.9271,0,0,0,"02301",0,0,0,0,0,0,0,0
2020059947,2020,"07",4,"0145","01",3,3,1,3,0,0,0,0,40.4627,-79.9056,0,0,0,"02301",1,0,0,0,0,0,0,0
2020059950,2020,"07",3,"1940","19",1,3,1,1,1,0,0,0,40.4533,-79.9629,0,1,1,"02301",0,1,0,0,0,0,0,0
2020059951,2020,"07",6,"1523","15",1,3,1,9,0,0,0,0,40.3571,-79.8438,0,0,0,"02304",0,0,0,0,0,0,0,0
2020059982,2020,"07",3,"1312","13",1,3,1,0,0,0,0,0,40.6516,-79.9407,0,0,0,"02217",1,0,0,0,0,0,0,0
2020059985,2020,"07",2,"0925","09",1,3,1,9,0,0,0,0,40.3518,-79.8622,0,0,0,"02304",0,0,0,0,0,0,0,0
2020059999,2020,"07",3,"1746","17",1,3,1,9,0,0,0,0,40.4802,-80.0268,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060012,2020,"07",4,"0948","09",1,3,1,9,0,0,0,0,40.3811,-79.9118,0,0,0,"02448",0,0,0,0,0,0,0,0
2020060018,2020,"07",4,"0822","08",1,3,1,8,0,0,0,0,40.53,-79.9531,0,0,0,"02118",3,0,0,0,0,1,0,0
2020060024,2020,"07",5,"1550","15",1,3,1,0,0,0,0,0,40.3569,-80.1203,0,0,0,"02119",0,0,0,0,0,1,0,0
2020060025,2020,"07",2,"1410","14",1,3,1,0,0,0,0,0,40.4401,-79.9698,0,0,0,"02301",1,0,0,0,0,0,0,0
2020060050,2020,"07",6,"0007","00",3,3,9,9,0,0,0,0,40.4278,-79.8903,0,0,0,"02463",0,0,0,0,0,0,0,0
2020060057,2020,"07",1,"1746","17",1,3,1,9,0,0,0,0,40.5507,-80.0868,0,0,0,"02215",0,0,0,0,0,0,0,0
2020060067,2020,"06",6,"0528","05",5,3,1,3,0,0,0,0,40.5165,-80.1237,0,1,0,"02434",1,0,0,1,0,0,0,0
2020060076,2020,"07",7,"1713","17",1,3,1,2,0,1,0,0,40.3951,-79.8407,0,0,0,"02425",0,0,0,0,0,1,0,0
2020060087,2020,"07",3,"1405","14",1,3,1,9,0,0,0,0,40.4284,-79.9998,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060092,2020,"07",4,"1245","12",1,3,1,0,0,0,0,0,40.4902,-79.8165,0,0,0,"02113",0,0,0,0,1,0,0,0
2020060103,2020,"07",4,"1424","14",1,3,1,8,0,0,0,0,40.4155,-79.9249,0,0,0,"02301",3,0,0,0,0,1,0,0
2020060106,2020,"07",4,"1530","15",1,3,1,0,0,0,0,0,40.4776,-79.7996,0,0,0,"02113",1,0,0,0,0,0,0,0
2020060108,2020,"07",4,"1455","14",1,3,1,4,0,0,0,0,40.4084,-80.0177,0,0,0,"02301",1,0,0,1,0,0,0,0
2020060112,2020,"07",4,"0108","01",2,3,1,9,0,0,0,0,40.4598,-79.8979,0,0,0,"02301",1,0,0,0,0,0,0,0
2020060114,2020,"07",4,"1515","15",1,3,1,9,0,0,0,0,40.4219,-79.9289,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060116,2020,"07",1,"1705","17",1,3,1,0,0,0,0,0,40.4638,-79.9316,0,0,0,"02301",2,0,0,0,0,0,0,0
2020060152,2020,"07",4,"1637","16",1,3,1,8,0,0,0,0,40.3389,-79.81,0,0,0,"02477",2,0,0,0,0,1,0,0
2020060154,2020,"07",3,"2122","21",3,3,1,0,0,0,0,0,40.4413,-80.0365,0,0,0,"02301",1,0,1,1,0,0,0,0
2020060155,2020,"07",3,"1816","18",1,3,1,9,0,0,0,0,40.3944,-79.9973,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060157,2020,"07",4,"1820","18",1,3,1,9,0,0,0,0,40.4003,-79.9027,0,0,0,"02448",0,0,0,0,0,0,0,0
2020060161,2020,"07",4,"1825","18",1,3,1,9,0,0,0,0,40.3797,-80.0007,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060163,2020,"07",4,"1740","17",1,3,1,9,0,0,0,0,40.4788,-79.9521,0,0,0,"02301",2,0,0,0,0,0,0,0
2020060166,2020,"07",3,"2218","22",3,3,1,0,0,0,0,0,40.3786,-80.0025,0,0,0,"02301",1,0,0,0,0,1,0,0
2020060189,2020,"07",5,"1656","16",1,7,9,0,0,0,0,0,40.6314,-79.7326,0,0,1,"02106",1,0,0,0,0,0,0,0
2020060211,2020,"07",5,"2132","21",3,3,1,0,0,0,0,0,40.4057,-79.8325,0,0,0,"02467",2,0,0,0,0,0,0,0
2020060247,2020,"07",4,"0039","00",3,3,1,0,0,0,0,0,40.4259,-79.9129,0,0,0,"02301",1,0,0,0,0,0,0,0
2020060250,2020,"07",4,"0645","06",1,3,1,0,0,0,0,0,40.4267,-79.8922,0,0,0,"02463",2,0,0,0,0,0,0,0
2020060251,2020,"07",4,"0751","07",1,3,1,9,0,0,0,0,40.4259,-79.8999,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060253,2020,"06",4,"1735","17",1,3,1,0,0,0,0,0,40.6069,-79.7639,0,0,0,"02464",1,0,0,0,0,0,0,0
2020060296,2020,"07",2,"1645","16",1,3,1,9,0,0,0,0,40.2156,-79.8423,0,0,0,"02204",0,0,0,0,0,0,0,0
2020060314,2020,"07",4,"2157","21",3,3,1,9,0,0,0,0,40.6171,-80.0894,0,0,0,"02212",0,0,0,0,0,0,0,0
2020060317,2020,"07",4,"2336","23",2,3,1,0,0,0,0,0,40.3498,-79.855,0,0,0,"02304",1,0,0,0,0,0,0,0
2020060368,2020,"07",4,"1047","10",1,3,1,0,0,0,0,0,40.2755,-79.892,1,0,0,"02471",0,0,0,0,1,0,1,0
2020060376,2020,"07",3,"1337","13",1,3,1,9,0,0,0,0,40.6638,-79.8069,0,0,0,"02202",0,0,0,0,0,0,0,0
2020060378,2020,"07",5,"1520","15",1,3,9,0,0,0,0,0,40.3544,-80.1592,0,0,0,"02119",1,0,0,0,0,1,0,0
2020060383,2020,"07",5,"0640","06",1,3,1,1,1,0,0,0,40.4168,-80.0175,0,0,0,"02301",0,1,0,0,0,0,0,0
2020060384,2020,"07",5,"0920","09",1,3,1,0,0,0,0,0,40.4034,-80.0201,0,0,0,"02301",0,0,0,0,1,1,0,0
2020060386,2020,"07",5,"0824","08",1,3,1,4,0,0,0,0,40.5809,-79.9519,1,0,0,"02207",1,0,0,0,1,0,0,0
2020060393,2020,"07",5,"1023","10",1,3,1,3,0,0,0,0,40.6522,-80.0819,1,0,0,"02212",0,0,0,0,1,1,0,0
2020060476,2020,"07",2,"1439","14",1,3,1,2,0,1,0,0,40.6686,-79.8312,0,0,0,"02220",0,1,0,0,0,0,0,0
2020060484,2020,"07",5,"1616","16",1,7,9,0,0,0,0,0,40.4178,-79.7997,0,0,0,"02446",1,0,0,0,0,0,0,0
2020060490,2020,"07",5,"1255","12",1,3,1,9,0,0,0,0,40.4534,-79.9529,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060492,2020,"07",4,"2154","21",3,3,1,9,0,0,0,0,40.5055,-80.0027,0,0,0,"02116",0,0,0,0,0,0,0,0
2020060494,2020,"07",5,"1440","14",1,4,1,0,0,0,0,0,40.4443,-79.9909,0,0,0,"02301",1,0,0,0,0,0,0,0
2020060495,2020,"07",5,"1427","14",1,3,1,8,0,0,0,0,40.4615,-79.7817,0,0,0,"02113",1,0,0,0,0,0,0,0
2020060500,2020,"07",5,"1554","15",1,3,1,9,0,0,0,0,40.6496,-80.0777,0,0,0,"02212",0,0,0,0,0,0,0,0
2020060581,2020,"07",5,"1531","15",1,4,1,0,0,0,0,0,40.5641,-79.7723,0,0,0,"02104",1,0,0,0,0,1,0,0
2020060585,2020,"07",4,"1457","14",1,3,1,9,0,0,0,0,40.5092,-80.2024,0,0,0,"02213",0,0,0,0,0,0,0,0
2020060604,2020,"07",5,"1726","17",1,7,9,0,0,0,0,0,40.4435,-80.0541,0,0,0,"02301",1,0,0,0,0,1,0,0
2020060605,2020,"07",5,"1700","17",1,7,9,9,0,0,0,0,40.4644,-80.0532,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060610,2020,"07",5,"1738","17",1,7,9,9,0,0,0,0,40.3796,-79.9255,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060612,2020,"07",5,"1800","18",1,3,1,0,0,0,0,0,40.4366,-79.9555,0,0,0,"02301",1,1,0,0,0,0,0,0
2020060613,2020,"07",4,"1824","18",1,3,1,0,0,0,0,0,40.6285,-79.9544,0,0,0,"02217",0,0,0,0,0,1,0,0
2020060614,2020,"07",5,"1900","19",1,4,9,3,0,0,0,0,40.3489,-79.939,0,0,0,"02473",1,0,0,0,0,2,0,0
2020060654,2020,"07",5,"1820","18",1,3,1,9,0,0,0,0,40.4454,-79.9709,1,0,0,"02301",1,0,0,0,1,0,0,0
2020060658,2020,"07",4,"2020","20",1,3,1,9,0,0,0,0,40.4304,-79.7859,0,0,0,"02446",0,0,0,0,0,0,0,0
2020060661,2020,"07",5,"1931","19",1,7,9,9,0,0,0,0,40.4553,-80.1884,0,0,0,"02214",0,0,0,0,0,0,0,0
2020060664,2020,"07",5,"2046","20",1,4,9,0,0,0,0,0,40.4648,-79.8287,0,0,0,"02113",1,0,0,0,0,0,0,0
2020060668,2020,"07",5,"1615","16",1,7,9,0,0,0,0,0,40.4258,-79.7506,0,0,0,"02446",2,0,0,0,0,1,0,0
2020060715,2020,"07",6,"0328","03",3,3,1,0,0,0,0,0,40.4363,-79.9767,0,0,1,"02301",1,0,0,0,0,1,0,0
2020060721,2020,"07",7,"2220","22",3,3,1,0,0,0,0,0,40.4905,-79.8693,0,0,0,"02112",1,0,0,0,0,1,0,0
2020060740,2020,"07",5,"2308","23",3,3,1,9,0,0,0,0,40.4706,-79.7551,0,0,0,"02466",0,0,0,0,0,0,0,0
2020060760,2020,"07",3,"1831","18",1,3,1,9,0,0,0,0,40.3664,-79.9715,0,0,0,"02413",0,0,0,0,0,0,0,0
2020060766,2020,"07",6,"0827","08",1,3,1,0,0,0,0,0,40.6519,-80.0572,0,0,0,"02216",1,0,0,0,0,1,0,0
2020060774,2020,"07",2,"1355","13",1,3,1,3,0,0,0,0,40.4271,-79.9276,0,0,0,"02301",3,0,0,0,0,0,0,0
2020060780,2020,"07",6,"0821","08",1,3,1,8,0,0,0,0,40.3913,-79.9967,0,0,0,"02301",5,0,0,0,0,1,0,0
2020060781,2020,"07",5,"1356","13",1,3,1,9,0,0,0,0,40.6051,-80.0058,0,0,0,"02108",0,0,0,0,0,0,0,0
2020060801,2020,"07",6,"1135","11",1,3,1,0,0,0,0,0,40.4528,-79.996,0,0,0,"02301",0,0,0,0,0,3,0,0
2020060829,2020,"07",4,"1541","15",1,3,1,9,0,0,0,0,40.4273,-79.9515,0,0,0,"02301",0,0,0,0,0,0,0,0
2020060842,2020,"07",6,"1328","13",1,3,1,0,0,0,0,0,40.496,-80.0079,1,0,0,"02301",1,0,0,0,1,0,0,0
2020060851,2020,"07",4,"1739","17",1,3,1,3,0,0,0,0,40.5985,-79.7623,0,1,1,"02464",2,0,0,0,0,0,1,0
2020060867,2020,"07",6,"1642","16",1,3,1,3,0,0,0,0,40.431,-80.0017,0,0,0,"02301",0,0,0,0,0,1,0,1
2020060868,2020,"07",6,"1623","16",1,3,1,3,0,0,0,0,40.4479,-79.8275,1,0,0,"02113",2,0,0,0,1,0,0,0
2020060877,2020,"07",6,"1631","16",1,3,1,9,0,0,0,0,40.4432,-80.0397,0,0,0,"02301",1,0,0,0,0,0,0,0
2020060894,2020,"07",6,"1728","17",1,3,1,0,0,0,0,0,40.3814,-79.8131,0,0,0,"02424",2,0,0,0,0,0,0,0
2020060909,2020,"07",6,"1804","18",1,3,1,0,0,0,0,0,40.5383,-79.8325,0,0,0,"02208",0,0,0,0,0,2,0,0
2020060963,2020,"07",6,"1915","19",1,3,1,0,0,0,0,0,40.434,-80.0299,0,1,0,"02301",2,0,0,0,0,1,0,0
2020060964,2020,"07",5,"2209","22",2,3,9,0,0,0,0,0,40.6334,-80.0922,0,0,0,"02212",1,0,0,0,0,0,0,0
2020060967,2020,"07",6,"1915","19",1,3,1,8,0,0,0,0,40.447,-79.9678,0,1,0,"02301",1,0,0,0,0,1,0,0
2020060968,2020,"07",6,"1810","18",1,3,1,8,0,0,0,0,40.4746,-80.0051,0,0,0,"02301",0,0,0,0,0,1,0,0
2020060973,2020,"07",6,"2212","22",3,3,1,0,0,0,0,0,40.436,-79.9796,0,0,0,"02301",1,0,0,0,0,0,0,0
2020060976,2020,"07",3,"2023","20",1,3,1,8,0,0,0,0,40.3913,-79.8694,0,0,0,"02473",1,0,0,0,0,0,0,0
2020060985,2020,"07",6,"2133","21",3,3,1,3,0,0,0,0,40.4583,-79.8539,0,0,0,"02113",2,0,0,0,0,0,0,0
2020060992,2020,"07",6,"2232","22",2,3,1,0,0,0,0,0,40.3438,-79.963,0,1,0,"02454",1,0,0,0,0,1,0,0
